fecha,empresa,numero_comprobante,articulo,precio_original,precio_normalizado,moneda,origen_dato,metodo_estimacion,observaciones_origen
2024-05-13,HOLCIM,0280-00158515,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-13,HOLCIM,0280-00158516,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-14,HOLCIM,0280-00158531,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-16,HOLCIM,0280-00158574,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-17,HOLCIM,0280-00158580,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-17,HOLCIM,0280-00158581,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-18,HOLCIM,0280-00158596,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-20,HOLCIM,0280-00158628,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-21,HOLCIM,0280-00158642,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-21,HOLCIM,0280-00158643,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-22,HOLCIM,0280-00158669,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-23,HOLCIM,0280-00158689,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-28,HOLCIM,0280-00158758,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-29,HOLCIM,0280-00158788,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-29,HOLCIM,0280-00158789,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-30,HOLCIM,0280-00158820,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-30,HOLCIM,0280-00158821,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-31,HOLCIM,0280-00158869,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-05-31,HOLCIM,0280-00158870,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-03,HOLCIM,0280-00158920,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-04,HOLCIM,0280-00158946,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-05,HOLCIM,0280-00158960,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-07,HOLCIM,0280-00159001,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-07,HOLCIM,0280-00159002,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-08,HOLCIM,0280-00159023,CEMENTO CPC40 BOL 50 KG,6771.74,135.4348,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-12,HOLCIM,0280-00159090,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-14,HOLCIM,0280-00159117,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-14,HOLCIM,0280-00159118,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-18,HOLCIM,0280-00159189,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-19,HOLCIM,0280-00159200,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-22,HOLCIM,0280-00159214,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-24,HOLCIM,0280-00159248,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-25,HOLCIM,0280-00159277,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-26,HOLCIM,0280-00159297,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-27,HOLCIM,0280-00159316,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-28,HOLCIM,0280-00159343,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-06-29,HOLCIM,0280-00159346,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-01,HOLCIM,0280-00159388,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-02,HOLCIM,0280-00159418,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-03,HOLCIM,0280-00159425,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-04,HOLCIM,0280-00159445,CEMENTO CPC40 BOL 50 KG,7238.99,144.7798,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-05,HOLCIM,0280-00159461,CEMENTO CPC40 BOL 50 KG,6347.33,126.9466,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-06,HOLCIM,0280-00159464,CEMENTO CPC40 BOL 50 KG,7255.51,145.1102,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-10,HOLCIM,0280-00159529,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-11,HOLCIM,0280-00159545,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-11,HOLCIM,0280-00159546,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-12,HOLCIM,0280-00159564,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-15,HOLCIM,0280-00159611,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-16,HOLCIM,0280-00159635,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-18,HOLCIM,0280-00159656,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-18,HOLCIM,0280-00159657,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-19,HOLCIM,0280-00159698,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-22,HOLCIM,0280-00159744,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-23,HOLCIM,0280-00159771,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-24,HOLCIM,0280-00159784,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-24,HOLCIM,0280-00159785,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-26,HOLCIM,0280-00159822,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-26,HOLCIM,0280-00159823,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-27,HOLCIM,0280-00159844,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-29,HOLCIM,0280-00159893,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-29,HOLCIM,0280-00159894,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-30,HOLCIM,0280-00159935,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-30,HOLCIM,0280-00159936,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-30,HOLCIM,0280-00159937,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-31,HOLCIM,0280-00159960,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-31,HOLCIM,0280-00159961,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-07-31,HOLCIM,0280-00159962,CEMENTO CPC40 BOL 50 KG,6536.42,130.7284,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-02,HOLCIM,0280-00160040,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-05,HOLCIM,0280-00160076,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-06,HOLCIM,0280-00160090,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-07,HOLCIM,0280-00160103,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-10,HOLCIM,0280-00160146,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-13,HOLCIM,0280-00160188,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-14,HOLCIM,0280-00160209,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-14,HOLCIM,0280-00160210,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-15,HOLCIM,0280-00160235,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-16,HOLCIM,0280-00160259,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-16,HOLCIM,0280-00160260,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-19,HOLCIM,0280-00160311,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-20,HOLCIM,0280-00160346,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-21,HOLCIM,0280-00160373,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-23,HOLCIM,0280-00160422,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-24,HOLCIM,0280-00160425,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-26,HOLCIM,0280-00160476,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-27,HOLCIM,0280-00160496,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-28,HOLCIM,0280-00160526,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-29,HOLCIM,0280-00160547,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-08-31,HOLCIM,0280-00160596,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-03,HOLCIM,0280-00160665,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-04,HOLCIM,0280-00160679,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-05,HOLCIM,0280-00160686,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-07,HOLCIM,0280-00160714,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-09,HOLCIM,0280-00160744,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-09,HOLCIM,0280-00160745,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-10,HOLCIM,0280-00160769,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-10,HOLCIM,0280-00160770,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-11,HOLCIM,0280-00160786,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-11,HOLCIM,0280-00160787,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-12,HOLCIM,0280-00160812,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-13,HOLCIM,0280-00160833,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-16,HOLCIM,0280-00160883,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-19,HOLCIM,0280-00160946,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-19,HOLCIM,0280-00160947,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-20,HOLCIM,0280-00160981,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-21,HOLCIM,0280-00160999,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-24,HOLCIM,2.80161056E8,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-26,HOLCIM,0280-00161149,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-27,HOLCIM,0280-00161193,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-28,HOLCIM,0280-00161207,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-30,HOLCIM,0280-00161238,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-09-30,HOLCIM,0280-00161241,CEMENTO CPC40 BOL 50 KG,6850.19,137.0038,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-01,HOLCIM,0280-00161325,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-02,HOLCIM,0280-00161350,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-03,HOLCIM,0280-00161375,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-04,HOLCIM,0280-00161396,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-10,HOLCIM,0280-00161476,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-10,HOLCIM,0280-00161477,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-10,HOLCIM,0280-00161478,CEMENTO CPC40 BOL 50 KG,7124.21,142.4841,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-14,HOLCIM,0280-00161533,CEMENTO CPC40 BOL 50 KG,7063.71,141.2741,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-15,HOLCIM,0280-00161557,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-16,HOLCIM,0280-00161563,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-16,HOLCIM,0280-00161564,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-17,HOLCIM,0280-00161603,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-18,HOLCIM,0280-00161607,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-20,HOLCIM,0280-00161639,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-21,HOLCIM,0280-00161665,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-24,HOLCIM,0280-00161738,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-24,HOLCIM,0280-00161739,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-24,HOLCIM,0280-00161740,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-25,HOLCIM,0280-00161755,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-26,HOLCIM,0280-00161773,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-28,HOLCIM,0280-00161828,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-10-31,HOLCIM,0280-00161955,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-01,HOLCIM,0280-00161990,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-01,HOLCIM,0280-00161991,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
